Datum;County;Site;N;E;Parnr;Lupin.NoLupin;Swedish.name;Species;Occurrence;Veg.höjd 1 i cm;Veg.höjd 2;Veg.höjd 3;Veg.höjd 4;Förna 1 i cm;Förna 2;Förna 3;Förna 4;Förna 5;Förna 6;Förna 7;Förna 8;Förna 9;Förna 10;Förna 11;Förna 12;Förna 13;Förna 14;Förna 15;Förna 16
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Hundkex;Anthriscus sylvestris;5;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Höstfibbla;Scorzoneroides autumnalis;2;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Kvastfibbla;Pilosella cymosa;1;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Lupin;Lupinus polyphyllus;1;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Maskros;Taraxacum;6;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Röllika;Achillea millefolium;7;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Stormåra;Gallium mollugo;3;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Vårtbjörk;Betula pendula;2;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Åkerfräken;Equisetum arvense;14;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Åkertistel;Cirsium arvense;12;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Ängshaverrot;Tragopogon pratensis;4;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;NoLupin;Ängssyra;Rumex acetosa;1;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Hundkex;Anthriscus sylvestris;7;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Lupin;Lupinus polyphyllus;16;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Maskros;Taraxacum;7;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Prästkrage;Leucanthemum vulgare;1;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Revsmörblomma;Ranunculus repens;6;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Röllika;Achillea millefolium;2;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Skogsklöver;Trifolium medium;1;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Åkerfräken;Equisetum arvense;15;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Åkertistel;Cirsium arvense;1;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Ängshaverrot;Tragopogon pratensis;1;;;;;;;;;;;;;;;;;;;;
16-07-2020;Uppsala;Kölnbacken;6647467.838;571776.943;2;Lupin;Ängssyra;Rumex acetosa;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Alsikeklöver;Trifolium hybridum;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Fältveronika;Veronica arvensis;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Gulvial;Lathyrus pratensis;15;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Hundkex;Anthriscus sylvestris;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Hönsarv;Cerastium fontanum;12;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Käringtand;Lotus corniculatus;6;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Lupin;Lupinus polyphyllus;8;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Maskros;Taraxacum;16;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Prästkrage;Leucanthemum vulgare;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Röllika;Achillea millefolium;12;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Skogsklöver;Trifolium medium;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;9;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Vitmåra;Galium boreale;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Åkerfräken;Equisetum arvense;16;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;NoLupin;Åkertistel;Cirsium arvense;12;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Daggkåpa;Alchemilla vulgaris;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Fältveronika;Veronica arvensis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Gran;Picea abies;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Grässtjärnblomma;Stellaria graminea;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Gullklöver;Trifolium aureoum;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Gulvial;Lathyrus pratensis;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Hönsarv;Cerastium fontanum;6;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Lupin;Lupinus polyphyllus;12;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Maskros;Taraxacum;7;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Prästkrage;Leucanthemum vulgare;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Revfingerört;Potentilla reptans;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Röllika;Achillea millefolium;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Skogsklöver;Trifolium medium;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Stormåra;Gallium mollugo;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Vanligsmörblomma;Ranunculus acris subsp. acris;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Vitklöver;Trifolium repens;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Vitmåra;Galium boreale;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Vitplister;Lamium album;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Åkerfräken;Equisetum arvense;12;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda1;6633789.678;617800.444;2;Lupin;Åkertistel;Cirsium arvense;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Alsikeklöver;Trifolium hybridum;9;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Baldersbrå;Tripleurospermum inodorum;8;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Bäckveronika;Veronica beccabunga;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Fältveronika;Veronica arvensis;7;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Gulvial;Lathyrus pratensis;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Gökblomster;Lychnis flos-cuculi;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Harkål;Lapsana communis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Hönsarv;Cerastium fontanum;8;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Knagglestarr;Carex flava;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Krypnarv;Sagina procumbens;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Kråkvicker;Vicia cracca;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Lupin;Lupinus polyphyllus;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Maskros;Taraxacum;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Prästkrage;Leucanthemum vulgare;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Ryssgubbe;Bunias orientalis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Skogsfräken;Equisetum sylvaticum;13;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Skogsklöver;Trifolium medium;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;11;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Vitklöver;Trifolium repens;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Vitknavel;Scleranthus perennis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Vitsippa;Anemone nemorosa;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Åkerfräken;Equisetum arvense;8;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Åkertistel;Cirsium arvense;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Äkta förgätmigej;Myosotis scorpioides;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;NoLupin;Ängsvädd;Succisa pratensis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Alsikeklöver;Trifolium hybridum;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Baldersbrå;Tripleurospermum inodorum;7;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Bäckveronika;Veronica beccabunga;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Fältveronika;Veronica arvensis;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Gulvial;Lathyrus pratensis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Harkål;Lapsana communis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Harstarr;Carex leporina;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Hönsarv;Cerastium fontanum;6;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Knagglestarr;Carex flava;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Krypnarv;Sagina procumbens;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Kråkvicker;Vicia cracca;6;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Lupin;Lupinus polyphyllus;16;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Maskros;Taraxacum;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Röllika;Achillea millefolium;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Skogsfräken;Equisetum sylvaticum;14;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Skogsklöver;Trifolium medium;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Slankstarr;Carex flacca;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Storblåklocka;Campanula persicifolia;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Stormåra;Gallium mollugo;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Vanligsmörblomma;Ranunculus acris subsp. acris;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Vitklöver;Trifolium repens;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Åkerfräken;Equisetum arvense;7;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Åkertistel;Cirsium arvense;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Äkta förgätmigej;Myosotis scorpioides;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;1;Lupin;Älgört;Filipendula ulmaria;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Daggkåpa;Alchemilla vulgaris;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Fältveronika;Veronica arvensis;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Gulvial;Lathyrus pratensis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Höstfibbla;Scorzoneroides autumnalis;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Knagglestarr;Carex flava;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Lupin;Lupinus polyphyllus;9;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Revfingerört;Potentilla reptans;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Skogsfräken;Equisetum sylvaticum;8;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Smultron;Fragaria vesca;10;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Storblåklocka;Campanula persicifolia;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Vitsippa;Anemone nemorosa;5;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Åkerfräken;Equisetum arvense;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Åkertistel;Cirsium arvense;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;Älgört;Filipendula ulmaria;12;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Baldersbrå;Tripleurospermum inodorum;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Gulvial;Lathyrus pratensis;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Hästhov;Tussilago farfara;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Kärrtistel;Cirsium palustre;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Lupin;Lupinus polyphyllus;16;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Maskros;Taraxacum;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Revfingerört;Potentilla reptans;2;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Skogsfräken;Equisetum sylvaticum;13;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Smultron;Fragaria vesca;3;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Vanligsmörblomma;Ranunculus acris subsp. acris;7;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Vitsippa;Anemone nemorosa;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Åkerfräken;Equisetum arvense;1;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Åkertistel;Cirsium arvense;4;;;;;;;;;;;;;;;;;;;;
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Älgört;Filipendula ulmaria;13;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Alsikeklöver;Trifolium hybridum;9;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Backskärvfrö;Noccaea caerulescens;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Baldersbrå;Tripleurospermum inodorum;4;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Bergsyra;Rumex acetosella;5;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Groblad;Plantago major;3;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Gråögontröst;Euphrasia nemorosa;14;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Gullviva;Primula veris;7;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Gulsporre;Linaria vulgaris;3;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Gulvial;Lathyrus pratensis;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Hästhov;Tussilago farfara;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Höstfibbla;Scorzoneroides autumnalis;6;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Kråkvicker;Vicia cracca;4;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Kvastfibbla;Pilosella cymosa;6;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Maskros;Taraxacum;2;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Nysört;Achillea ptarmica;14;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Revsmörblomma;Ranunculus repens;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Röllika;Achillea millefolium;3;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Stormåra;Gallium mollugo;9;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Styvfibblor;Hieracium sect. Tridentata;2;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Sylnarv;Sagina revelierei;2;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Sälg;Salix caprea;2;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Tall;Pinus sylvestris;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Åkerfräken;Equisetum arvense;2;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Åkertistel;Cirsium arvense;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Älgört;Filipendula ulmaria;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;Ängssyra;Rumex acetosa;6;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Bergsyra;Rumex acetosella;2;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Fyrkantig johannesört;Hypericum maculatum;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Gulvial;Lathyrus pratensis;2;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Hundkex;Anthriscus sylvestris;5;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Hönsarv;Cerastium fontanum;4;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Höstfibbla;Scorzoneroides autumnalis;3;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Kvastfibbla;Pilosella cymosa;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Lupin;Lupinus polyphyllus;16;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Maskros;Taraxacum;5;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Nysört;Achillea ptarmica;8;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Revsmörblomma;Ranunculus repens;8;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Röllika;Achillea millefolium;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Skogsklöver;Trifolium medium;1;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Åkerfräken;Equisetum arvense;15;;;;;;;;;;;;;;;;;;;;
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Åkerförgätmigej;Myosotis arvensis;1;;;;;;;;;;;;;;;;;;;;
