Datum;County;Site;N;E;Parnr;Lupin.NoLupin;Lupin;Swedish.name;Species;Occurrence;Veg.höjd 1 i cm;Veg.höjd 2;Veg.höjd 3;Veg.höjd 4;Veghgt.avg;Förna 1 i cm;Förna 2;Förna 3;Förna 4;Förna 5;Förna 6;Förna 7;Förna 8;Förna 9;Förna 10;Förna 11;Förna 12;Förna 13;Förna 14;Förna 15;Förna 16;Litt.avg
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621493.859;424560.337;2;NoLupin;No;Skogsnäva;Geranium sylvaticum;7;10;25;5;15;13,75;1,4;2;0,9;3;2,8;2,1;1,5;1,6;3,4;2,5;2,3;4,1;2,8;1,9;2,2;1,8;2,26875
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621493.859;424560.337;2;NoLupin;No;Smultron;Fragaria vesca;2;10;25;5;15;13,75;1,4;2;0,9;3;2,8;2,1;1,5;1,6;3,4;2,5;2,3;4,1;2,8;1,9;2,2;1,8;2,26875
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621493.859;424560.337;2;NoLupin;No;Stormåra;Gallium mollugo;3;10;25;5;15;13,75;1,4;2;0,9;3;2,8;2,1;1,5;1,6;3,4;2,5;2,3;4,1;2,8;1,9;2,2;1,8;2,26875
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621493.859;424560.337;2;NoLupin;No;Teveronika;Veronica chamaedrys;3;10;25;5;15;13,75;1,4;2;0,9;3;2,8;2,1;1,5;1,6;3,4;2,5;2,3;4,1;2,8;1,9;2,2;1,8;2,26875
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621493.859;424560.337;2;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;10;10;25;5;15;13,75;1,4;2;0,9;3;2,8;2,1;1,5;1,6;3,4;2,5;2,3;4,1;2,8;1,9;2,2;1,8;2,26875
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621493.859;424560.337;2;NoLupin;No;Vårbrodd;Anthoxanthum odoratum agg.;5;10;25;5;15;13,75;1,4;2;0,9;3;2,8;2,1;1,5;1,6;3,4;2,5;2,3;4,1;2,8;1,9;2,2;1,8;2,26875
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621493.859;424560.337;2;NoLupin;No;Älggräs;Filipendula ulmaria;3;10;25;5;15;13,75;1,4;2;0,9;3;2,8;2,1;1,5;1,6;3,4;2,5;2,3;4,1;2,8;1,9;2,2;1,8;2,26875
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621493.859;424560.337;2;NoLupin;No;Ängsfryle;Luzula multiflora;3;10;25;5;15;13,75;1,4;2;0,9;3;2,8;2,1;1,5;1,6;3,4;2,5;2,3;4,1;2,8;1,9;2,2;1,8;2,26875
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621488.133;424568.097;2;Lupin;Yes;Hundkex;Anthriscus sylvestris;6;45;55;50;60;52,5;0,5;1,1;0,8;0,6;1,2;1;0,9;0,8;0,7;1,2;1,3;0,7;0,5;0,3;0,3;0,6;0,78125
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621488.133;424568.097;2;Lupin;Yes;Kirskål;Aegopodium podagraria;4;45;55;50;60;52,5;0,5;1,1;0,8;0,6;1,2;1;0,9;0,8;0,7;1,2;1,3;0,7;0,5;0,3;0,3;0,6;0,78125
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621488.133;424568.097;2;Lupin;Yes;Kärrgröe;Poa trivialis;3;45;55;50;60;52,5;0,5;1,1;0,8;0,6;1,2;1;0,9;0,8;0,7;1,2;1,3;0,7;0,5;0,3;0,3;0,6;0,78125
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621488.133;424568.097;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;45;55;50;60;52,5;0,5;1,1;0,8;0,6;1,2;1;0,9;0,8;0,7;1,2;1,3;0,7;0,5;0,3;0,3;0,6;0,78125
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621488.133;424568.097;2;Lupin;Yes;Stormåra;Gallium mollugo;3;45;55;50;60;52,5;0,5;1,1;0,8;0,6;1,2;1;0,9;0,8;0,7;1,2;1,3;0,7;0,5;0,3;0,3;0,6;0,78125
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621488.133;424568.097;2;Lupin;Yes;Ängsgröe;Poa pratensis;16;45;55;50;60;52,5;0,5;1,1;0,8;0,6;1,2;1;0,9;0,8;0,7;1,2;1,3;0,7;0,5;0,3;0,3;0,6;0,78125
16-06-2020;Värmland;Bergsviken/Älvsbacka;6621488.133;424568.097;2;Lupin;Yes;Ängskavle;Alopecurus pratensis;2;45;55;50;60;52,5;0,5;1,1;0,8;0,6;1,2;1;0,9;0,8;0,7;1,2;1,3;0,7;0,5;0,3;0,3;0,6;0,78125
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Bergsyra;Rumex acetosella;3;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Blåklint;Centaurea cyanus;2;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Daggkåpa;Alchemilla vulgaris;1;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Fodervallört;Symphytum asperum;1;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Grässtjärnblomma;Stellaria graminea;6;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Hundkex;Anthriscus sylvestris;4;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Hundäxing;Dactylis glomerata;4;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Litenblåklocka;Campanula rotundifolia;1;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Lupin;Lupinus polyphyllus;12;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Okänd ört;Unknown;1;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Röllika;Achillea millefolium;4;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Skogsklöver;Trifolium medium;2;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Stormåra;Gallium mollugo;2;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;1;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Vitklöver;Trifolium repens;1;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537475.952;489646.444;1;Lupin;Yes;Vårbrodd;Anthoxanthum odoratum agg.;3;25;40;15;20;25;0;2,5;2,1;2,4;2,6;0,1;0,2;0,4;1,3;0;0;0,3;0,2;0,3;0;1,2;0,85
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Bergsyra;Rumex acetosella;1;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Blodrot;Potentilla erecta;6;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Femfingerört;Potentilla argentea;4;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Fyrkantig johannesört;Hypericum maculatum;1;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Fårsvingel;Festuca ovina;16;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Hundkex;Anthriscus sylvestris;6;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Hönsarv;Cerastium fontanum;3;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Käringtand;Lotus corniculatus;2;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Nysört;Achillea ptarmica;3;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Rödklöver;Trifolium pratense;1;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Rödsvingel;Festuca rubra;16;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Röllika;Achillea millefolium;1;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Storblåklocka;Campanula persicifolia;3;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Svartkämpar;Plantago lanceolata;4;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Svinrot;Scorzonera humilis;3;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;6;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Vitklöver;Trifolium repens;6;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Vitsippa;Anemone nemorosa;1;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537424.86;489598.588;1;NoLupin;No;Vårbrodd;Anthoxanthum odoratum agg.;3;35;5;15;10;16,25;0;0;0,2;2,4;1,3;2,3;1,8;0;0,2;3,2;3,1;2,8;2,7;0,5;0,1;0;1,2875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Blodrot;Potentilla erecta;5;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Femfingerört;Potentilla argentea;1;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Gran;Picea abies;2;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Gråfibbla;Pilosella officinarum;16;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Käringtand;Lotus corniculatus;2;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Ljung;Calluna vulgaris;7;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Prästkrage;Leucanthemum vulgare;1;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Rödsvingel;Festuca rubra;5;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Röllika;Achillea millefolium;3;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Skogskovall;Melampyrum sylvaticum;5;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Skogsviol;Viola riviniana;2;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537356.738;487774.144;2;NoLupin;No;Svartkämpar;Plantago lanceolata;6;2,5;5;2,5;5;3,75;0,5;0,1;0;0,2;0,6;0,8;0,5;1,3;1,2;0,9;0,2;1;0,3;0,3;0,6;1,2;0,60625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Blodrot;Potentilla erecta;7;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Daggkåpa;Alchemilla vulgaris;2;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Fårsvingel;Festuca ovina;12;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Hundäxing;Dactylis glomerata;5;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Lingon;Vaccinium vitis-idaea;2;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Röllika;Achillea millefolium;3;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Skogskovall;Melampyrum sylvaticum;3;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Stormåra;Gallium mollugo;2;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Svartkämpar;Plantago lanceolata;2;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Teveronika;Veronica chamaedrys;3;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537391.337;487748.957;2;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;1;30;25;20;25;25;4,8;5;2,1;2,5;1,2;3,8;4,2;4,1;4,8;5,1;2,1;2,5;3,8;1,2;4,1;4,2;3,46875
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Fyrkantig johannesört;Hypericum maculatum;3;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Gökärt;Lathyrus linifolius;3;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Hundäxing;Dactylis glomerata;6;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Lupin;Lupinus polyphyllus;14;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Okänt gräs;Poaceae;8;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Rödsvingel;Festuca rubra;7;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Röllika;Achillea millefolium;3;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Skogskovall;Melampyrum sylvaticum;4;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Smultron;Fragaria vesca;3;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Svartkämpar;Plantago lanceolata;1;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Teveronika;Veronica chamaedrys;2;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Trampgröe;Poa supina;9;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537598.995;487239.111;3;Lupin;Yes;Åkervädd;Knautia arvensis;1;120;80;55;90;86,25;4,1;1,5;2;4,3;3;1,8;2;3,1;3,8;2,8;3;2,7;1,3;5;2,8;3,3;2,90625
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Bockrot;Pimpinella saxifraga;1;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Fyrkantig johannesört;Hypericum maculatum;16;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Gökärt;Lathyrus linifolius;6;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Humleblomster;Geum rivale;2;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Hundäxing;Dactylis glomerata;4;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Kråkvicker;Vicia cracca;7;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Käringtand;Lotus corniculatus;14;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Rödsvingel;Festuca rubra;7;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Röllika;Achillea millefolium;3;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Skogskovall;Melampyrum sylvaticum;16;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
